phase,node,time,tau,T_i,px,py,pz,vx,vy,vz,Fx,Fy,Fz
2,56,579.94,0.9333333333333333,299.969,-0.834306,15.4478,67.656,0.0324836,0.463716,0.322288,-0.0010612,0.0212584,0.0600092
2,57,584.939,0.95,299.969,-0.6606,17.7918,69.3413,0.0370249,0.473967,0.351887,-0.00100995,0.0140257,0.0448629
2,58,589.939,0.9666666666666667,299.969,-0.463873,20.1779,71.1556,0.0416865,0.480552,0.373903,-0.00101529,0.00492303,0.024475
2,59,594.938,0.9833333333333333,299.969,-0.243701,22.5854,73.0544,0.0463955,0.482536,0.385715,-0.00111177,-0.00517181,0.00133277
2,60,599.938,1.0,299.969,-8.96028e-05,24.9901,74.9834,0.0510543,0.479422,0.385946,,,
3,0,599.938,0.0,299.969,-5.85803e-05,24.9947,74.9881,-0.00260659,0.0315182,-0.041351,-0.0023238,8.84621e-05,-0.0219333
3,1,604.937,0.016666666666666666,299.969,-0.0151393,25.1525,74.7528,-0.00342624,0.0315952,-0.0527569,-0.0023002,0.000798877,-0.0203779
3,2,609.937,0.03333333333333333,299.969,-0.0342837,25.3115,74.4625,-0.00423159,0.0320361,-0.0633837,-0.00226966,0.00144276,-0.0189134
3,3,614.936,0.05,299.969,-0.0574022,25.4736,74.1209,-0.00501546,0.0328076,-0.0732765,-0.0022329,0.0020216,-0.0175376
3,4,619.936,0.06666666666666667,299.969,-0.0843712,25.6403,73.7316,-0.00577141,0.0338768,-0.0824793,-0.00219059,0.00253718,-0.0162481
3,5,624.935,0.08333333333333333,299.969,-0.115037,25.813,73.2978,-0.00649369,0.0352117,-0.0910349,-0.0021434,0.00299163,-0.0150419
3,6,629.935,0.1,299.969,-0.149217,25.993,72.8228,-0.00717719,0.0367816,-0.0989849,-0.00209197,0.00338735,-0.0139161
3,7,634.934,0.11666666666666667,299.969,-0.186707,26.1813,72.3095,-0.00781747,0.0385564,-0.106369,-0.00203689,0.00372696,-0.0128674
3,8,639.934,0.13333333333333333,299.969,-0.227282,26.3789,71.7606,-0.00841069,0.0405077,-0.113226,-0.00197874,0.00401333,-0.0118922
3,9,644.933,0.15,299.969,-0.270698,26.5867,71.1786,-0.00895361,0.0426083,-0.119592,-0.00191805,0.00424951,-0.0109872
3,10,649.933,0.16666666666666666,299.969,-0.316695,26.8053,70.5659,-0.00944353,0.0448327,-0.125502,-0.00185532,0.00443871,-0.0101484
3,11,654.932,0.18333333333333332,299.969,-0.365005,27.0352,69.9247,-0.00987824,0.0471566,-0.130989,-0.00179102,0.00458432,-0.00937231
3,12,659.931,0.2,299.969,-0.415346,27.277,69.2571,-0.0102561,0.0495577,-0.136084,-0.00172557,0.00468981,-0.00865498
3,13,664.931,0.21666666666666667,299.969,-0.46743,27.5309,68.5649,-0.0105757,0.0520154,-0.140816,-0.00165937,0.00475878,-0.00799263
3,14,669.93,0.23333333333333334,299.969,-0.520966,27.7972,67.8499,-0.0108363,0.0545107,-0.145213,-0.00159276,0.00479489,-0.00738143
3,15,674.93,0.25,299.969,-0.575656,28.076,67.1137,-0.0110374,0.0570265,-0.149301,-0.00152604,0.00480185,-0.0068176
3,16,679.929,0.26666666666666666,299.969,-0.631201,28.3674,66.3578,-0.0111789,0.0595477,-0.153102,-0.0014595,0.00478337,-0.00629743
