outer_iter,iter,time,ux,uy,uz
1,36,258.732,-4.12176e-07,-6.9801e-05,-4.00443e-05
1,36,260.236,-5.10848e-06,0.000197773,4.55726e-06
1,36,261.739,-4.72133e-05,0.00286061,0.000338222
1,36,263.242,-0.000687748,0.0714768,0.0178437
1,36,264.746,-0.000780293,0.228089,0.0721749
1,36,266.249,-5.62268e-06,0.363218,0.129167
1,36,267.752,0.00114023,0.461093,0.186858
1,36,269.256,0.00259746,0.514537,0.243413
1,36,270.759,0.00429095,0.539074,0.29712
1,36,272.263,0.00613273,0.550984,0.346209
1,36,273.766,0.0080428,0.557477,0.388843
1,36,275.269,0.00994746,0.561257,0.42349
1,36,276.773,0.0117746,0.563339,0.449445
1,36,278.276,0.0134478,0.564008,0.466978
1,36,279.779,0.0148774,0.563087,0.476813
1,36,281.283,0.0159489,0.55987,0.479281
1,36,282.786,0.0165169,0.552665,0.473582
1,36,284.29,0.0164215,0.537592,0.457378
1,36,285.793,0.0155487,0.506519,0.427403
1,36,287.296,0.0138938,0.448821,0.381688
1,36,288.8,0.0115564,0.363955,0.3215
1,36,290.303,0.00872174,0.265059,0.251167
1,36,291.806,0.00569288,0.168286,0.177313
1,36,293.31,0.00292578,0.0865384,0.108442
1,36,294.813,0.000819169,0.0259847,0.0496225
1,36,296.317,-9.98142e-05,-0.00174309,0.00184243
1,36,297.82,-6.80676e-06,-0.0001392,-6.07876e-05
1,36,299.323,-6.00135e-06,-9.50508e-05,1.46027e-05
1,36,300.827,-6.515e-06,-0.000174451,-4.69326e-05
1,36,302.33,-3.69402e-05,-0.00115724,-0.000244834
1,36,303.833,-0.000143881,-0.00539026,-0.000956864
1,36,305.337,-0.000161481,-0.00711846,-0.000964615
1,36,306.84,-0.000146459,-0.00761724,-0.000753988
1,36,308.344,-0.000140725,-0.00870061,-0.000603988
1,36,309.847,-0.000159516,-0.0118086,-0.000559743
1,36,311.35,-0.00013235,-0.0118209,-0.000309734
1,36,312.854,-0.000109126,-0.0118917,-0.000106107
1,36,314.357,-0.00011161,-0.0148561,3.39979e-05
1,36,315.86,-0.000118214,-0.0190857,0.00017994
1,36,317.364,-8.08303e-05,-0.0166329,0.000347084
1,36,318.867,-2.55951e-05,-0.00768555,0.000267021
1,36,320.371,-1.50364e-05,-0.00641662,0.000257954
1,36,321.874,-6.83958e-06,-0.00463033,0.000204291
1,36,323.377,-1.6731e-06,-0.00237634,0.000110674
1,36,324.881,-1.46039e-07,-0.000905596,4.26259e-05
1,36,326.384,3.98708e-08,-0.000706681,3.24781e-05
1,36,327.887,5.98514e-08,-0.000555524,2.45509e-05
1,36,329.391,6.72422e-09,-0.000426436,1.78539e-05
1,36,330.894,-6.75026e-08,-0.000327064,1.2797e-05
1,36,332.398,-1.39405e-07,-0.000255276,9.21613e-06
1,36,333.901,-2.01335e-07,-0.000203272,6.68829e-06
1,36,335.404,-2.50895e-07,-0.000164286,4.8654e-06
1,36,336.908,-2.87066e-07,-0.000133827,3.52069e-06
1,36,338.411,-3.09111e-07,-0.000109064,2.51189e-06
1,36,339.914,-3.16223e-07,-8.81745e-05,1.74782e-06
1,36,341.418,-3.07321e-07,-6.99276e-05,1.16783e-06
1,36,342.921,-2.80846e-07,-5.34345e-05,7.30122e-07
1,36,344.425,-2.34468e-07,-3.79911e-05,4.05046e-07
1,36,345.928,-1.64583e-07,-2.29616e-05,1.71237e-07
1,36,347.431,-6.53592e-08,-7.66235e-06,1.33895e-08
1,37,0,-0.0597504,-0.0271573,0.447702
1,37,1.26817,-0.0628491,-0.00632818,0.428037
1,37,2.53634,-0.0731287,0.0216112,0.399307
1,37,3.80451,-0.0688022,0.0339418,0.392219
1,37,5.07268,-0.0677321,0.0423137,0.378727
1,37,6.34086,-0.0664071,0.0493645,0.364733
1,37,7.60903,-0.0648388,0.0553549,0.35066
1,37,8.8772,-0.0631079,0.0605151,0.33664
1,37,10.1454,-0.0612757,0.0650062,0.322734
1,37,11.4135,-0.0593825,0.0689327,0.308981
1,37,12.6817,-0.0574517,0.0723579,0.295407
1,37,13.9499,-0.0554953,0.075316,0.282029
1,37,15.2181,-0.053516,0.0778193,0.268857
1,37,16.4862,-0.05151,0.0798629,0.255891
1,37,17.7544,-0.0494676,0.0814274,0.243123
1,37,19.0226,-0.0473752,0.082482,0.230534
1,37,20.2907,-0.0452175,0.0829884,0.218096
1,37,21.5589,-0.04298,0.0829083,0.205773
1,37,22.8271,-0.040654,0.0822131,0.193528
1,37,24.0953,-0.0382405,0.0808943,0.181329
1,37,25.3634,-0.0357527,0.0789723,0.16916
1,37,26.6316,-0.0332161,0.0764965,0.157023
1,37,27.8998,-0.0306633,0.0735374,0.144941
1,37,29.1679,-0.0281287,0.0701726,0.132953
1,37,30.4361,-0.0256413,0.0664713,0.121107
1,37,31.7043,-0.0232213,0.0624844,0.109454
1,37,32.9725,-0.0208789,0.0582405,0.0980367
1,37,34.2406,-0.0186156,0.0537483,0.0868932
1,37,35.5088,-0.0164263,0.049002,0.0760508
1,37,36.777,-0.0143028,0.043988,0.0655295
1,37,38.0451,-0.0122355,0.0386913,0.0553438
1,37,39.3133,-0.0102151,0.0330999,0.0455051
1,37,40.5815,-0.00823342,0.0272078,0.0360215
1,37,41.8496,-0.00628086,0.0210127,0.0268928
1,37,43.1178,-0.0043418,0.0145126,0.0180986
1,37,44.386,-0.00238277,0.00772248,0.00957926
1,37,45.6542,-0.000312359,0.000879815,0.00118325
1,37,46.9223,0.000145111,-0.000962687,-0.000546345
1,37,48.1905,-4.83906e-06,-1.06852e-05,1.13524e-05
1,37,49.4587,-1.78926e-05,1.35739e-05,3.59428e-05
1,37,50.7268,-5.83662e-05,0.000164879,0.000217757
1,37,51.995,-2.89123e-06,-1.28673e-05,3.67441e-07
1,37,53.2632,0.000681551,-0.00453458,-0.00229458
1,37,54.5314,3.74431e-05,-0.000293048,-0.000119316
1,37,55.7995,-4.92985e-05,0.000244655,2.28457e-05
1,37,57.0677,-4.59451e-07,-1.8041e-05,-1.30623e-05
1,37,58.3359,-2.0921e-05,7.20122e-05,0.00010225
1,37,59.604,-9.88986e-07,-8.76882e-06,-1.26923e-05
1,37,60.8722,-1.0938e-07,-1.1483e-05,-1.59843e-05
1,37,62.1404,6.36569e-07,-1.10447e-05,-3.47964e-05
1,37,63.4086,1.28111e-06,-1.46675e-05,-3.66868e-05
1,37,64.6767,1.87772e-06,-1.06098e-05,-2.7058e-05
1,37,65.9449,2.2661e-06,-1.08332e-05,-4.45052e-05
1,37,67.2131,2.92981e-06,-1.04276e-05,-5.0423e-05
1,37,68.4812,3.63678e-06,-9.89047e-06,-5.68705e-05
1,37,69.7494,4.39999e-06,-9.21555e-06,-6.39807e-05
1,37,71.0176,5.23699e-06,-8.39256e-06,-7.19361e-05
1,37,72.2858,6.17228e-06,-7.40544e-06,-8.09936e-05
1,37,73.5539,7.24152e-06,-6.22895e-06,-9.15299e-05
1,37,74.8221,8.50137e-06,-4.81426e-06,-0.000104173
1,37,76.0903,1.07775e-05,-2.8317e-05,-5.97041e-05
1,37,77.5586,4.94161e-06,-1.38558e-05,-2.84741e-05
1,37,79.027,5.91765e-06,-1.34414e-05,-7.05709e-06
1,37,80.4953,3.25047e-06,-1.39027e-05,2.69544e-05
1,37,81.9637,0.00116094,-0.00931807,0.0355576
1,37,83.4321,0.00235214,-0.0313642,0.123455
1,37,84.9004,0.0026469,-0.0508518,0.200614
1,37,86.3688,0.00254154,-0.0680764,0.266251
1,37,87.8371,0.00221221,-0.0830435,0.319833
1,37,89.3055,0.00174475,-0.0956246,0.361191
1,37,90.7738,0.00119043,-0.105621,0.390711
1,37,92.2422,0.00058477,-0.112789,0.409306
1,37,93.7106,-4.46765e-05,-0.116849,0.418063
1,37,95.1789,-0.000674357,-0.117484,0.417773
1,37,96.6473,-0.001282,-0.114339,0.408609
1,37,98.1156,-0.00184428,-0.107033,0.390035
1,37,99.584,-0.0023343,-0.0951966,0.360935
1,37,101.052,-0.00271855,-0.078621,0.319994
1,37,102.521,-0.00295268,-0.0576504,0.266469
1,37,103.989,-0.00297608,-0.0340967,0.201737
1,37,105.457,-0.00270728,-0.0125502,0.131838
1,37,106.926,-0.00205709,0.000467618,0.06884
1,37,108.394,-0.00104318,0.0026582,0.0251954
1,37,109.862,-0.000149179,0.000336347,0.00370041
1,37,111.331,-5.22825e-06,2.58579e-06,0.000188035
1,37,112.799,-1.99316e-05,1.40862e-05,0.000689278
1,37,114.268,-7.08148e-05,4.89549e-05,0.00301907
1,37,115.736,-0.000235849,0.000676439,0.00762381
1,37,117.204,-0.00150575,-0.00341694,0.0313926
1,37,118.673,-0.00466352,0.0105428,0.114438
1,37,120.141,-0.00777519,0.0775014,0.230984
1,37,121.609,-0.010063,0.142308,0.318428
1,37,123.078,-0.0117658,0.192412,0.372568
1,37,124.546,-0.0130795,0.234892,0.400469
1,37,126.014,-0.01411,0.275287,0.408512
1,37,127.483,-0.0149093,0.316612,0.400911
1,37,128.951,-0.0154991,0.359919,0.38003
1,37,130.419,-0.0158855,0.404556,0.347341
1,37,131.888,-0.0160612,0.448097,0.304078
1,37,133.356,-0.0160071,0.486706,0.251418
1,37,134.825,-0.0157123,0.517216,0.190502
1,37,136.293,-0.0151981,0.539366,0.122309
1,37,137.761,-0.0145097,0.55499,0.0473554
1,37,139.23,-0.0136842,0.566028,-0.0344659
1,37,140.698,-0.0127304,0.573874,-0.123684
1,37,142.166,-0.0116219,0.579459,-0.220337
1,37,143.635,-0.0103013,0.583417,-0.321539
1,37,145.103,-0.00870265,0.586188,-0.416765
1,37,146.571,-0.00679897,0.588078,-0.486647
1,37,148.04,-0.00469094,0.589227,-0.51628
1,37,149.508,-0.0031805,0.587877,-0.252737
1,37,150.976,-0.00232448,0.583242,0.11774
1,37,152.445,-0.00125006,0.576841,0.175615
1,37,153.913,-0.000422427,0.563073,0.187125
1,37,155.382,7.63212e-05,0.523913,0.175379
1,37,156.85,0.000197087,0.42038,0.145522
1,37,158.318,-7.52681e-05,0.265659,0.0989609
1,37,159.787,-0.000546931,0.0943622,0.0394555
1,37,161.255,-4.80688e-06,-5.73379e-05,-1.73189e-05
1,37,162.723,-4.14273e-06,-9.41017e-05,-4.4251e-05
1,37,164.192,-2.98711e-06,-6.6632e-05,-3.58987e-05
1,37,165.767,-0.000336474,-0.00987089,-0.00395031
1,37,167.343,-0.000161654,-0.00332154,-0.00175289
1,37,168.919,3.53092e-06,8.28896e-05,4.24993e-05
1,37,170.494,4.38438e-06,0.000106897,4.72833e-05
1,37,172.07,-3.20433e-06,-5.04433e-05,-3.47648e-05
1,37,173.646,-2.68238e-06,-5.78972e-05,-2.15439e-05
1,37,175.221,-2.63793e-06,-4.76932e-05,-2.13383e-05
1,37,176.797,-3.6606e-06,-5.51817e-05,-3.12921e-05
1,37,178.373,-0.000181927,-0.00127575,-0.0065665
1,37,179.948,-3.19551e-06,-4.13791e-05,-2.42397e-05
1,37,181.524,-3.10232e-06,-3.8174e-05,-2.30611e-05
1,37,183.1,-3.0078e-06,-3.52501e-05,-2.20065e-05
1,37,184.675,-2.91157e-06,-3.25809e-05,-2.10622e-05
1,37,186.251,-2.81339e-06,-3.01447e-05,-2.0217e-05
1,37,187.827,-2.71311e-06,-2.79242e-05,-1.94615e-05
1,37,189.402,-2.61063e-06,-2.59051e-05,-1.87876e-05
1,37,190.978,-2.50596e-06,-2.40757e-05,-1.81885e-05
1,37,192.554,-2.39913e-06,-2.24263e-05,-1.76584e-05
1,37,194.13,-2.29025e-06,-2.09489e-05,-1.71921e-05
1,37,195.705,-2.17945e-06,-1.96367e-05,-1.6785e-05
1,37,197.281,-2.06693e-06,-1.8484e-05,-1.64331e-05
1,37,198.857,-1.95289e-06,-1.7486e-05,-1.61329e-05
1,37,200.432,-9.12277e-07,-4.36883e-06,1.27689e-06
1,37,202.008,-1.77838e-06,-2.02816e-05,-1.6524e-05
1,37,203.584,-1.61279e-06,-1.66393e-05,-1.62423e-05
1,37,205.159,-8.1279e-07,-1.98828e-05,-1.29851e-05
1,37,206.735,6.92685e-07,-9.52588e-05,-2.77786e-05
1,37,208.311,8.89866e-05,0.00481975,0.000904702
1,37,209.886,-6.6442e-07,-1.9759e-05,-1.27599e-05
1,37,211.462,-0.000552962,0.00476385,-6.28238e-05
1,37,213.038,0.000152381,0.00353555,0.00185632
1,37,214.613,-7.0028e-07,9.84465e-08,-9.46792e-06
1,37,216.189,-8.64242e-07,-2.03477e-05,-2.17666e-05
1,37,217.765,-5.98325e-07,-1.73734e-05,-1.70029e-05
1,37,219.34,-4.54607e-07,-2.42397e-05,-1.86386e-05
1,37,220.916,-3.81332e-07,-2.52446e-05,-1.87449e-05
1,37,222.492,-2.79851e-07,-1.82973e-05,-1.55338e-05
1,37,224.067,-1.30391e-07,-2.78686e-05,-1.8039e-05
1,37,225.643,8.54339e-08,-2.89416e-05,-1.60987e-05
1,37,227.219,1.75845e-07,-2.68012e-05,-1.64024e-05
1,37,228.794,-6.82979e-07,-2.01106e-05,-2.12882e-05
1,37,230.37,1.42118e-07,-2.85893e-05,-1.83309e-05
1,37,231.946,2.02201e-07,-3.57838e-05,-2.04818e-05
1,37,233.521,2.86363e-07,-3.24401e-05,-1.90605e-05
1,37,235.097,3.4755e-07,-3.457e-05,-1.94913e-05
1,37,236.673,4.02784e-07,-3.68874e-05,-1.9961e-05
1,37,238.248,4.51686e-07,-3.94055e-05,-2.04725e-05
1,37,239.824,4.93859e-07,-4.21401e-05,-2.10299e-05
1,37,241.4,5.28869e-07,-4.51105e-05,-2.16378e-05
1,37,242.975,5.56242e-07,-4.83406e-05,-2.23024e-05
1,37,244.551,5.75443e-07,-5.18599e-05,-2.30309e-05
1,37,246.127,5.8586e-07,-5.57047e-05,-2.38325e-05
1,37,247.702,5.86778e-07,-5.99211e-05,-2.4719e-05
1,37,249.278,5.77341e-07,-6.4567e-05,-2.5705e-05
1,37,250.854,5.56506e-07,-6.97169e-05,-2.68094e-05
1,37,252.429,5.22971e-07,-7.54679e-05,-2.80569e-05
1,37,254.005,4.75074e-07,-8.1949e-05,-2.94804e-05
1,37,255.581,4.10631e-07,-8.9335e-05,-3.11246e-05
1,37,257.157,3.26689e-07,-9.78696e-05,-3.30517e-05
