phase,node,time,tau,T_i,px,py,pz,vx,vy,vz,Fx,Fy,Fz
3,4,155.003,0.06666666666666667,114.128,-0.387026,15.9461,62.7727,-0.0177995,0.923874,-0.0253226,-0.011783,-0.135792,-0.102023
3,5,156.905,0.08333333333333333,114.128,-0.419425,17.679,62.7059,-0.0162842,0.898114,-0.0448692,-0.0114603,-0.137695,-0.101938
3,6,158.807,0.1,114.128,-0.448985,19.3624,62.602,-0.0148148,0.871987,-0.0643995,-0.0111259,-0.138816,-0.101257
3,7,160.709,0.11666666666666667,114.128,-0.475792,20.996,62.4611,-0.0133902,0.845641,-0.0837999,-0.01078,-0.139381,-0.100174
3,8,162.612,0.13333333333333333,114.128,-0.499931,22.5794,62.2834,-0.012009,0.819181,-0.102994,-0.0104233,-0.139553,-0.0988272
3,9,164.514,0.15,114.128,-0.521483,24.1124,62.0695,-0.0106694,0.792683,-0.121931,-0.0100567,-0.139451,-0.0973116
3,10,166.416,0.16666666666666666,114.128,-0.540524,25.595,61.8198,-0.00936946,0.766199,-0.14058,-0.00968158,-0.139161,-0.0956971
3,11,168.318,0.18333333333333332,114.128,-0.557128,27.0272,61.535,-0.00810749,0.739764,-0.158921,-0.00929901,-0.138751,-0.0940337
3,12,170.22,0.2,114.128,-0.571367,28.4093,61.2156,-0.00688178,0.713403,-0.176945,-0.00891025,-0.138274,-0.0923581
3,13,172.122,0.21666666666666667,114.128,-0.583307,29.7413,60.8621,-0.00569082,0.687127,-0.194649,-0.00851646,-0.137768,-0.0906971
3,14,174.024,0.23333333333333334,114.128,-0.593013,31.0234,60.4754,-0.00453327,0.660943,-0.212037,-0.00811876,-0.137267,-0.08907
3,15,175.926,0.25,114.128,-0.600549,32.2558,60.0558,-0.00340799,0.634849,-0.229114,-0.0077182,-0.136795,-0.087491
3,16,177.829,0.26666666666666666,114.128,-0.605974,33.4386,59.604,-0.00231407,0.608841,-0.24589,-0.00731576,-0.136371,-0.08597
3,17,179.731,0.2833333333333333,114.128,-0.609348,34.5721,59.1206,-0.00125079,0.582908,-0.262375,-0.00691233,-0.136013,-0.0845139
3,18,181.633,0.3,114.128,-0.610727,35.6562,58.6061,-0.000217669,0.55704,-0.278583,-0.00650876,-0.135733,-0.0831272
3,19,183.535,0.31666666666666665,114.128,-0.61017,36.6912,58.0611,0.000785564,0.53122,-0.294525,-0.00610583,-0.135541,-0.0818129
3,20,185.437,0.3333333333333333,114.128,-0.607733,37.6772,57.4859,0.00175897,0.505433,-0.310216,-0.00570425,-0.135446,-0.0805723
3,21,187.339,0.35,114.128,-0.603473,38.6141,56.8812,0.00270241,0.47966,-0.32567,-0.00530471,-0.135454,-0.0794057
3,22,189.241,0.36666666666666664,114.128,-0.597448,39.5019,56.2472,0.00361551,0.453882,-0.340901,-0.00490783,-0.13557,-0.0783128
3,23,191.144,0.38333333333333336,114.128,-0.589715,40.3407,55.5845,0.00449772,0.428078,-0.355922,-0.00451419,-0.135798,-0.0772925
3,24,193.046,0.4,114.128,-0.580334,41.1304,54.8934,0.00534828,0.402227,-0.370748,-0.00412434,-0.136141,-0.0763434
3,25,194.948,0.4166666666666667,114.128,-0.569366,41.8708,54.1742,0.00616626,0.376308,-0.385392,-0.0037388,-0.136601,-0.0754634
3,26,196.85,0.43333333333333335,114.128,-0.556874,42.5619,53.4274,0.0069505,0.350297,-0.399866,-0.00335807,-0.137179,-0.0746504
3,27,198.752,0.45,114.128,-0.542923,43.2034,52.6532,0.00769968,0.324174,-0.414184,-0.00298263,-0.137877,-0.073902
3,28,200.654,0.4666666666666667,114.128,-0.527583,43.795,51.8519,0.00841229,0.297914,-0.428359,-0.00261291,-0.138695,-0.0732157
3,29,202.556,0.48333333333333334,114.128,-0.510923,44.3366,51.0237,0.00908665,0.271496,-0.4424,-0.00224936,-0.139633,-0.0725886
3,30,204.459,0.5,114.128,-0.493018,44.8277,50.169,0.00972088,0.244898,-0.456321,-0.0018924,-0.14069,-0.072018
3,31,206.361,0.5166666666666667,114.128,-0.473947,45.268,49.2878,0.010313,0.218095,-0.470131,-0.00154245,-0.141865,-0.0715009
3,32,208.263,0.5333333333333333,114.128,-0.453792,45.6572,48.3806,0.0108607,0.191067,-0.483841,-0.00119989,-0.143157,-0.0710342
3,33,210.165,0.55,114.128,-0.432639,45.9947,47.4473,0.0113616,0.16379,-0.49746,-0.000865119,-0.144564,-0.0706148
3,34,212.067,0.5666666666666667,114.128,-0.41058,46.28,46.4882,0.0118133,0.136244,-0.510997,-0.000538521,-0.146085,-0.0702395
3,35,213.969,0.5833333333333334,114.128,-0.387711,46.5127,45.5034,0.012213,0.108407,-0.52446,-0.000220466,-0.147718,-0.069905
3,36,215.871,0.6,114.128,-0.364134,46.6921,44.493,0.0125578,0.0802583,-0.537858,8.86827e-05,-0.149459,-0.069608
3,37,217.773,0.6166666666666667,114.128,-0.339956,46.8177,43.4573,0.0128447,0.0517768,-0.551196,0.000388574,-0.151306,-0.069345
3,38,219.676,0.6333333333333333,114.128,-0.31529,46.8888,42.3962,0.0130706,0.0229429,-0.564483,0.000678867,-0.153256,-0.0691127
3,39,221.578,0.65,114.128,-0.290256,46.9046,41.3099,0.0132321,-0.00626273,-0.577723,0.000959237,-0.155305,-0.0689074
3,40,223.48,0.6666666666666666,114.128,-0.264978,46.8646,40.1984,0.0133258,-0.0358587,-0.590921,0.00122938,-0.157451,-0.0687256
3,41,225.382,0.6833333333333333,114.128,-0.23959,46.7678,39.0619,0.0133481,-0.0658631,-0.604082,0.001489,-0.159688,-0.0685639
3,42,227.284,0.7,114.128,-0.21423,46.6136,37.9003,0.0132952,-0.096293,-0.61721,0.00173785,-0.162014,-0.0684186
3,43,229.186,0.7166666666666667,114.128,-0.189046,46.4011,36.7139,0.0131633,-0.127165,-0.630308,0.00197569,-0.164423,-0.0682862
3,44,231.088,0.7333333333333333,114.128,-0.164192,46.1294,35.5025,0.0129486,-0.158494,-0.643378,0.00220236,-0.166911,-0.0681633
3,45,232.991,0.75,114.128,-0.139828,45.7977,34.2663,0.0126468,-0.190296,-0.656421,0.0024177,-0.169475,-0.0680464
3,46,234.893,0.7666666666666667,114.128,-0.116125,45.405,33.0053,0.0122539,-0.222584,-0.66944,0.00262164,-0.172108,-0.0679322
3,47,236.795,0.7833333333333333,114.128,-0.0932588,44.9504,31.7196,0.0117658,-0.25537,-0.682434,0.00281417,-0.174808,-0.0678174
3,48,238.697,0.8,114.128,-0.0714159,44.433,30.4092,0.011178,-0.288669,-0.695403,0.00299534,-0.177571,-0.0676987
3,49,240.599,0.8166666666666667,114.128,-0.0507896,43.8518,29.0741,0.0104863,-0.32249,-0.708347,0.00316527,-0.180394,-0.067573
3,50,242.501,0.8333333333333334,114.128,-0.0315814,43.2057,27.7145,0.00968649,-0.356845,-0.721264,0.00332415,-0.183275,-0.0674373
3,51,244.403,0.85,114.128,-0.0140014,42.4937,26.3303,0.00877408,-0.391744,-0.734152,0.00347219,-0.186215,-0.0672886
3,52,246.305,0.8666666666666667,114.128,0.00173235,41.7148,24.9216,0.00774479,-0.427199,-0.747008,0.00360954,-0.18922,-0.0671238
3,53,248.208,0.8833333333333333,114.128,0.0153933,40.868,23.4885,0.00659424,-0.463221,-0.75983,0.00373621,-0.192296,-0.0669374
3,54,250.11,0.9,114.128,0.0267466,39.9521,22.031,0.00531803,-0.499823,-0.772614,0.00385185,-0.195445,-0.0667126
3,55,252.012,0.9166666666666666,114.128,0.0355489,38.966,20.5493,0.00391162,-0.537018,-0.785351,0.0039554,-0.19862,-0.0663967
3,56,253.914,0.9333333333333333,114.128,0.0415481,37.9085,19.0434,0.00237023,-0.574811,-0.798025,0.00404484,-0.2016,-0.0658421
3,57,255.816,0.95,114.128,0.0444825,36.7787,17.5135,0.000688778,-0.613165,-0.81059,0.00411748,-0.203691,-0.0646942
3,58,257.718,0.9666666666666667,114.128,0.0440807,35.5755,15.9599,-0.00113793,-0.651909,-0.822933,0.00417214,-0.203141,-0.0622032
3,59,259.62,0.9833333333333333,114.128,0.0400622,34.2988,14.3833,-0.0031139,-0.69054,-0.834799,0.00421523,-0.196125,-0.0568748
3,60,261.523,1.0,114.128,0.032143,32.9498,12.7851,-0.00523835,-0.727829,-0.845648,,,
4,0,261.523,0.0,50.7713,0.0309148,32.9521,12.786,0.0147474,-1.1699,-0.982789,0.00202956,-0.0418112,-0.0107249
4,1,262.369,0.016666666666666666,50.7713,0.0425571,31.9606,11.954,0.0127684,-1.17346,-0.983709,0.00122542,0.106628,0.0498037
4,2,263.215,0.03333333333333333,50.7713,0.0524964,30.9715,11.1234,0.0107263,-1.16446,-0.979506,0.000683905,0.243427,0.109216
4,3,264.061,0.05,50.7713,0.0606983,29.9948,10.2984,0.00866556,-1.14388,-0.970275,0.000405884,0.361194,0.16724
4,4,264.907,0.06666666666666667,50.7713,0.067165,29.0398,9.48339,0.00662826,-1.11333,-0.956133,0.000399965,0.448018,0.223603
4,5,265.753,0.08333333333333333,50.7713,0.0719333,28.1138,8.68232,0.0046533,-1.07543,-0.937221,0.000659007,0.501039,0.277792
4,6,266.6,0.1,50.7713,0.0750702,27.2217,7.8992,0.00277397,-1.03304,-0.913723,0.00114638,0.53226,0.328902
